Id,Habit,Date,Note,Check In Count,Days in Streak,Prop Count,Comment Count,URL
35164507,Eat vegetables,2014-12-16,,316,7,0,0,https://www.coach.me/c/35164507
35164512,Laugh,2014-12-16,,329,1,0,0,https://www.coach.me/c/35164512
35164513,NoP!,2014-12-16,,416,1,0,0,https://www.coach.me/c/35164513
35164520,Read Bible,2014-12-16,,228,1,0,0,https://www.coach.me/c/35164520
35164523,Wash face in the morning,2014-12-16,,250,2,0,0,https://www.coach.me/c/35164523
35246733,Drank,2014-12-17,,166,2,0,0,https://www.coach.me/c/35246733
35246725,2 hours or less of television,2014-12-17,,352,3,0,0,https://www.coach.me/c/35246725
35211975,Pray,2014-12-17,,576,14,1,0,https://www.coach.me/c/35211975
35211979,Go to gym,2014-12-17,,53,1,0,0,https://www.coach.me/c/35211979
35211981,Laugh,2014-12-17,,329,2,0,0,https://www.coach.me/c/35211981
35211985,Drink green tea,2014-12-17,,193,7,0,0,https://www.coach.me/c/35211985
35279954,Stretch in the morning,2014-12-18,,372,1,0,0,https://www.coach.me/c/35279954
35279951,Pray,2014-12-18,,576,15,0,0,https://www.coach.me/c/35279951
35279950,NoP!,2014-12-18,,416,1,0,0,https://www.coach.me/c/35279950
35279948,Laugh,2014-12-18,,329,3,0,0,https://www.coach.me/c/35279948
35339603,Drank,2014-12-19,,166,1,0,0,https://www.coach.me/c/35339603
35339601,2 hours or less of television,2014-12-19,,352,1,0,0,https://www.coach.me/c/35339601
35302339,Laugh,2014-12-19,,329,4,0,0,https://www.coach.me/c/35302339
35302341,Pray,2014-12-19,,576,16,1,0,https://www.coach.me/c/35302341
35306928,Brush Teeth at Night,2014-12-19,,157,1,0,0,https://www.coach.me/c/35306928
35306933,Floss,2014-12-19,,70,1,0,0,https://www.coach.me/c/35306933
35306955,Drink green tea,2014-12-19,,193,1,0,0,https://www.coach.me/c/35306955
35306958,NoP!,2014-12-19,,416,2,0,0,https://www.coach.me/c/35306958
35339605,Brush Teeth in the Morning,2014-12-20,,221,1,0,0,https://www.coach.me/c/35339605
35339608,Eat vegetables,2014-12-20,,316,1,0,0,https://www.coach.me/c/35339608
35339609,Laugh,2014-12-20,,329,5,0,0,https://www.coach.me/c/35339609
35339612,Pray,2014-12-20,,576,17,1,0,https://www.coach.me/c/35339612
35351828,Drank,2014-12-20,,166,2,0,0,https://www.coach.me/c/35351828
35351832,NoP!,2014-12-20,,416,3,0,0,https://www.coach.me/c/35351832
35351837,Wash face in the morning,2014-12-20,,250,1,0,0,https://www.coach.me/c/35351837
35369923,Brush Teeth in the Morning,2014-12-21,,221,2,0,0,https://www.coach.me/c/35369923
35369932,Pray,2014-12-21,,576,18,1,0,https://www.coach.me/c/35369932
35369937,Sleep at least 8 hours,2014-12-21,,273,1,0,0,https://www.coach.me/c/35369937
35369939,Wash face in the morning,2014-12-21,,250,2,0,0,https://www.coach.me/c/35369939
35394140,Brush Teeth at Night,2014-12-21,,157,1,0,0,https://www.coach.me/c/35394140
35394145,Eat vegetables,2014-12-21,,316,2,0,0,https://www.coach.me/c/35394145
35394146,Laugh,2014-12-21,,329,6,0,0,https://www.coach.me/c/35394146
35394147,NoP!,2014-12-21,,416,4,0,0,https://www.coach.me/c/35394147
35394149,Read feedly,2014-12-21,,123,1,0,0,https://www.coach.me/c/35394149
35410851,Sleep at least 8 hours,2014-12-22,,273,2,0,0,https://www.coach.me/c/35410851
35425601,Brush Teeth in the Morning,2014-12-22,,221,3,0,0,https://www.coach.me/c/35425601
35425610,NoP!,2014-12-22,,416,5,0,0,https://www.coach.me/c/35425610
35425613,Pray,2014-12-22,,576,19,0,0,https://www.coach.me/c/35425613
35425615,Stretch in the morning,2014-12-22,,372,1,0,0,https://www.coach.me/c/35425615
35425616,Wash face in the morning,2014-12-22,,250,3,0,0,https://www.coach.me/c/35425616
35425618,Morning Workout,2014-12-22,,343,1,0,0,https://www.coach.me/c/35425618
35439008,2 hours or less of television,2014-12-22,,352,1,0,0,https://www.coach.me/c/35439008
35439012,Eat vegetables,2014-12-22,,316,3,0,0,https://www.coach.me/c/35439012
35439016,Laugh,2014-12-22,,329,7,0,0,https://www.coach.me/c/35439016
35477568,2 hours or less of television,2014-12-23,,352,2,0,0,https://www.coach.me/c/35477568
35477569,Brush Teeth in the Morning,2014-12-23,,221,4,0,0,https://www.coach.me/c/35477569
35477570,Brush Teeth at Night,2014-12-23,,157,1,0,0,https://www.coach.me/c/35477570
35477573,Drank,2014-12-23,,166,1,0,0,https://www.coach.me/c/35477573
35477576,Eat vegetables,2014-12-23,,316,4,0,0,https://www.coach.me/c/35477576
35477583,Laugh,2014-12-23,,329,8,0,0,https://www.coach.me/c/35477583
35477589,Pray,2014-12-23,,576,20,1,0,https://www.coach.me/c/35477589
35477603,Read,2014-12-23,,301,1,0,0,https://www.coach.me/c/35477603
35527015,Stretch in the morning,2014-12-24,,372,1,0,0,https://www.coach.me/c/35527015
35527010,Brush Teeth at Night,2014-12-24,,157,2,0,0,https://www.coach.me/c/35527010
35527008,2 hours or less of television,2014-12-24,,352,3,0,0,https://www.coach.me/c/35527008
35497564,Sleep at least 8 hours,2014-12-24,,273,1,0,0,https://www.coach.me/c/35497564
35514225,Brush Teeth in the Morning,2014-12-24,,221,5,0,0,https://www.coach.me/c/35514225
35514227,Drank,2014-12-24,,166,2,0,0,https://www.coach.me/c/35514227
35514230,Eat vegetables,2014-12-24,,316,5,0,0,https://www.coach.me/c/35514230
35514232,Laugh,2014-12-24,,329,9,0,0,https://www.coach.me/c/35514232
35514234,NoP!,2014-12-24,,416,1,0,0,https://www.coach.me/c/35514234
35514236,Pray,2014-12-24,,576,21,1,0,https://www.coach.me/c/35514236
35514238,Morning Workout,2014-12-24,,343,1,0,0,https://www.coach.me/c/35514238
35514240,Wash face in the morning,2014-12-24,,250,1,0,0,https://www.coach.me/c/35514240
35560304,Sleep at least 8 hours,2014-12-25,,273,2,0,0,https://www.coach.me/c/35560304
35560301,Wash face in the morning,2014-12-25,,250,2,0,0,https://www.coach.me/c/35560301
35560300,Stretch in the morning,2014-12-25,,372,2,0,0,https://www.coach.me/c/35560300
35560296,Run,2014-12-25,,39,1,0,0,https://www.coach.me/c/35560296
35560293,Read,2014-12-25,,301,1,0,0,https://www.coach.me/c/35560293
35560290,Pray,2014-12-25,,576,22,0,0,https://www.coach.me/c/35560290
35560289,NoP!,2014-12-25,,416,2,0,0,https://www.coach.me/c/35560289
35560287,Laugh,2014-12-25,,329,10,0,0,https://www.coach.me/c/35560287
35560285,Eat vegetables,2014-12-25,,316,6,0,0,https://www.coach.me/c/35560285
35560280,Brush Teeth at Night,2014-12-25,,157,3,0,0,https://www.coach.me/c/35560280
35560276,2 hours or less of television,2014-12-25,,352,4,0,0,https://www.coach.me/c/35560276
35560305,Sleep at least 8 hours,2014-12-26,,273,3,0,0,https://www.coach.me/c/35560305
35574896,Brush Teeth in the Morning,2014-12-26,,221,1,0,0,https://www.coach.me/c/35574896
35574898,Brainstorm meditate,2014-12-26,,81,1,0,0,https://www.coach.me/c/35574898
35574904,Read,2014-12-26,,301,2,0,0,https://www.coach.me/c/35574904
35574902,Pray,2014-12-26,,576,23,1,0,https://www.coach.me/c/35574902
35585451,Drank,2014-12-26,,166,1,0,0,https://www.coach.me/c/35585451
35585454,Eat vegetables,2014-12-26,,316,7,0,0,https://www.coach.me/c/35585454
35585457,Floss,2014-12-26,,70,1,0,0,https://www.coach.me/c/35585457
35585459,Laugh,2014-12-26,,329,11,0,0,https://www.coach.me/c/35585459
35585461,NoP!,2014-12-26,,416,3,0,0,https://www.coach.me/c/35585461
35585467,Stretch in the morning,2014-12-26,,372,3,0,0,https://www.coach.me/c/35585467
35642547,Read Bible,2014-12-27,,228,1,0,0,https://www.coach.me/c/35642547
35642546,Read,2014-12-27,,301,3,0,0,https://www.coach.me/c/35642546
35642544,Pray,2014-12-27,,576,24,0,0,https://www.coach.me/c/35642544
35642541,Laugh,2014-12-27,,329,12,0,0,https://www.coach.me/c/35642541
35642540,Eat vegetables,2014-12-27,,316,8,0,0,https://www.coach.me/c/35642540
35642528,Drank,2014-12-27,,166,2,0,0,https://www.coach.me/c/35642528
35642522,2 hours or less of television,2014-12-27,,352,1,0,0,https://www.coach.me/c/35642522
35653905,Eat vegetables,2014-12-28,,316,9,0,0,https://www.coach.me/c/35653905
35653907,Pray,2014-12-28,,576,25,1,0,https://www.coach.me/c/35653907
35653910,Read,2014-12-28,,301,4,0,0,https://www.coach.me/c/35653910
35712022,Brush Teeth in the Morning,2014-12-29,,221,1,0,0,https://www.coach.me/c/35712022
35712030,Eat vegetables,2014-12-29,,316,10,0,0,https://www.coach.me/c/35712030
35712033,Laugh,2014-12-29,,329,1,0,0,https://www.coach.me/c/35712033
35712034,NoP!,2014-12-29,,416,1,0,0,https://www.coach.me/c/35712034
35712035,Pray,2014-12-29,,576,26,0,0,https://www.coach.me/c/35712035
35782718,Laugh,2014-12-30,,329,2,0,0,https://www.coach.me/c/35782718
35782717,Read Bible,2014-12-30,,228,1,0,0,https://www.coach.me/c/35782717
35782716,Brush Teeth at Night,2014-12-30,,157,1,0,0,https://www.coach.me/c/35782716
35782715,2 hours or less of television,2014-12-30,,352,1,0,0,https://www.coach.me/c/35782715
35754004,Brainstorm meditate,2014-12-30,,81,1,0,0,https://www.coach.me/c/35754004
35754009,Eat vegetables,2014-12-30,,316,11,0,0,https://www.coach.me/c/35754009
35754017,Morning Workout,2014-12-30,,343,1,0,0,https://www.coach.me/c/35754017
35754029,Pray,2014-12-30,,576,27,1,0,https://www.coach.me/c/35754029
35754041,Read,2014-12-30,,301,1,0,0,https://www.coach.me/c/35754041
35754044,Sleep at least 8 hours,2014-12-30,,273,1,0,0,https://www.coach.me/c/35754044
35754047,Stretch in the morning,2014-12-30,,372,1,0,0,https://www.coach.me/c/35754047
35754049,Wash face in the morning,2014-12-30,,250,1,0,0,https://www.coach.me/c/35754049
35794775,Brush Teeth in the Morning,2014-12-31,,221,1,0,0,https://www.coach.me/c/35794775
35794780,Brainstorm meditate,2014-12-31,,81,2,0,0,https://www.coach.me/c/35794780
35794789,Pray,2014-12-31,,576,28,0,0,https://www.coach.me/c/35794789
35794790,Read,2014-12-31,,301,2,0,0,https://www.coach.me/c/35794790
35804506,2 hours or less of television,2014-12-31,,352,2,0,0,https://www.coach.me/c/35804506
35804522,Eat vegetables,2014-12-31,,316,12,0,0,https://www.coach.me/c/35804522
35804527,Drank,2014-12-31,,166,1,0,0,https://www.coach.me/c/35804527
35804537,Wash face in the morning,2014-12-31,,250,2,0,0,https://www.coach.me/c/35804537
35804539,Laugh,2014-12-31,,329,3,0,0,https://www.coach.me/c/35804539
35891141,Stretch in the morning,2015-01-01,,372,1,0,0,https://www.coach.me/c/35891141
35891140,Brush Teeth at Night,2015-01-01,,157,1,0,0,https://www.coach.me/c/35891140
35861087,Laugh,2015-01-01,,329,4,0,0,https://www.coach.me/c/35861087
35861091,Pray,2015-01-01,,576,29,0,0,https://www.coach.me/c/35861091
35861094,NoP!,2015-01-01,,416,1,0,0,https://www.coach.me/c/35861094
35861096,Read feedly,2015-01-01,,123,1,0,0,https://www.coach.me/c/35861096
35861099,Read,2015-01-01,,301,3,0,0,https://www.coach.me/c/35861099
35891138,Sleep at least 8 hours,2015-01-02,,273,1,0,0,https://www.coach.me/c/35891138
35959510,Brush Teeth at Night,2015-01-02,,157,2,0,0,https://www.coach.me/c/35959510
35924181,Eat vegetables,2015-01-02,,316,1,0,0,https://www.coach.me/c/35924181
35924185,Laugh,2015-01-02,,329,5,0,0,https://www.coach.me/c/35924185
35924187,NoP!,2015-01-02,,416,2,0,0,https://www.coach.me/c/35924187
35924191,Pray,2015-01-02,,576,30,0,0,https://www.coach.me/c/35924191
35924195,Read,2015-01-02,,301,4,0,0,https://www.coach.me/c/35924195
35924206,Stretch in the morning,2015-01-02,,372,2,0,0,https://www.coach.me/c/35924206
35924205,Wash face in the morning,2015-01-02,,250,1,0,0,https://www.coach.me/c/35924205
35996472,Brush Teeth at Night,2015-01-03,,157,3,0,0,https://www.coach.me/c/35996472
35996475,Brush Teeth in the Morning,2015-01-03,,221,1,0,0,https://www.coach.me/c/35996475
35996502,Eat vegetables,2015-01-03,,316,2,0,0,https://www.coach.me/c/35996502
35996506,Laugh,2015-01-03,,329,6,0,0,https://www.coach.me/c/35996506
35996508,Pray,2015-01-03,,576,31,1,0,https://www.coach.me/c/35996508
35996518,Read,2015-01-03,,301,5,0,0,https://www.coach.me/c/35996518
35996530,Stretch in the morning,2015-01-03,,372,3,0,0,https://www.coach.me/c/35996530
36030296,Morning Workout,2015-01-04,,343,1,0,0,https://www.coach.me/c/36030296
36030300,Pray,2015-01-04,,576,32,0,0,https://www.coach.me/c/36030300
36030307,Stretch in the morning,2015-01-04,,372,4,0,0,https://www.coach.me/c/36030307
36030308,Wash face in the morning,2015-01-04,,250,1,0,0,https://www.coach.me/c/36030308
36047046,Brush Teeth in the Morning,2015-01-04,,221,2,0,0,https://www.coach.me/c/36047046
36047058,Eat vegetables,2015-01-04,,316,3,0,0,https://www.coach.me/c/36047058
36047061,Read,2015-01-04,,301,6,0,0,https://www.coach.me/c/36047061
36047065,Read Bible,2015-01-04,,228,1,1,0,https://www.coach.me/c/36047065
36047070,Work on personal Project ,2015-01-04,,89,1,0,0,https://www.coach.me/c/36047070
36049003,Managed my time,2015-01-04,,165,1,0,0,https://www.coach.me/c/36049003
36049930,Brainstorm meditate,2015-01-04,,81,1,0,0,https://www.coach.me/c/36049930
36049961,Power Nap,2015-01-04,,1,1,0,0,https://www.coach.me/c/36049961
36229848,2 hours or less of television,2015-01-05,,352,1,0,0,https://www.coach.me/c/36229848
36229832,NoP!,2015-01-05,,415,1,0,0,https://www.coach.me/c/36229832
36229830,Brush Teeth at Night,2015-01-05,,157,1,0,0,https://www.coach.me/c/36229830
36229824,Laugh,2015-01-05,,328,1,0,0,https://www.coach.me/c/36229824
36229822,Play a sport,2015-01-05,,97,1,0,0,https://www.coach.me/c/36229822
36229820,Eat vegetables,2015-01-05,,316,4,0,0,https://www.coach.me/c/36229820
36229809,Pray,2015-01-05,,575,33,0,0,https://www.coach.me/c/36229809
36229806,Brush Teeth in the Morning,2015-01-05,,220,3,0,0,https://www.coach.me/c/36229806
36229798,Set priorities for your day,2015-01-05,,212,1,0,0,https://www.coach.me/c/36229798
36229795,Sleep at least 8 hours,2015-01-05,,273,1,0,0,https://www.coach.me/c/36229795
36271515,Managed my time,2015-01-06,,165,1,0,0,https://www.coach.me/c/36271515
36271511,Brush Teeth at Night,2015-01-06,,157,2,0,0,https://www.coach.me/c/36271511
36271498,Eat vegetables,2015-01-06,,316,5,0,0,https://www.coach.me/c/36271498
36229726,Morning Workout,2015-01-06,,343,1,0,0,https://www.coach.me/c/36229726
36229729,Stretch in the morning,2015-01-06,,372,1,0,0,https://www.coach.me/c/36229729
36229730,Brush Teeth in the Morning,2015-01-06,,221,4,0,0,https://www.coach.me/c/36229730
36229731,Pray,2015-01-06,,576,34,0,0,https://www.coach.me/c/36229731
36229741,Play a sport,2015-01-06,,98,2,0,0,https://www.coach.me/c/36229741
36229748,Laugh,2015-01-06,,329,2,0,0,https://www.coach.me/c/36229748
36229760,NoP!,2015-01-06,,416,2,0,0,https://www.coach.me/c/36229760
36346559,Managed my time,2015-01-07,,165,2,0,0,https://www.coach.me/c/36346559
36346552,Brush Teeth at Night,2015-01-07,,157,3,0,0,https://www.coach.me/c/36346552
36346545,Laugh,2015-01-07,,329,3,0,0,https://www.coach.me/c/36346545
36346544,Eat vegetables,2015-01-07,,316,6,0,0,https://www.coach.me/c/36346544
36346534,Drink green tea,2015-01-07,,193,1,0,0,https://www.coach.me/c/36346534
36346532,Drank,2015-01-07,,166,1,0,0,https://www.coach.me/c/36346532
36346528,Stretch in the morning,2015-01-07,,372,2,0,0,https://www.coach.me/c/36346528
36271517,Sleep at least 8 hours,2015-01-07,,273,1,0,0,https://www.coach.me/c/36271517
36279812,Set priorities for your day,2015-01-07,,212,1,0,0,https://www.coach.me/c/36279812
36301546,Pray,2015-01-07,,576,35,0,0,https://www.coach.me/c/36301546
36301558,Read,2015-01-07,,301,1,0,0,https://www.coach.me/c/36301558
36415516,Inbox Zero,2015-01-08,,27,1,0,0,https://www.coach.me/c/36415516
36415510,Managed my time,2015-01-08,,165,3,0,0,https://www.coach.me/c/36415510
36366881,Set priorities for your day,2015-01-08,,212,2,0,0,https://www.coach.me/c/36366881
36366883,Morning Workout,2015-01-08,,343,1,0,0,https://www.coach.me/c/36366883
36366890,Pray,2015-01-08,,576,36,0,0,https://www.coach.me/c/36366890
36366894,Read,2015-01-08,,301,2,0,0,https://www.coach.me/c/36366894
36377383,Brush Teeth in the Morning,2015-01-08,,221,1,0,0,https://www.coach.me/c/36377383
36377391,Work on personal Project ,2015-01-08,,89,1,0,0,https://www.coach.me/c/36377391
36407480,Wash face in the morning,2015-01-08,,250,1,0,0,https://www.coach.me/c/36407480
36407507,Eat vegetables,2015-01-08,,316,7,0,0,https://www.coach.me/c/36407507
36407515,Laugh,2015-01-08,,329,4,0,0,https://www.coach.me/c/36407515
36407528,Write In Journal,2015-01-08,,13,1,0,0,https://www.coach.me/c/36407528
36407533,NoP!,2015-01-08,,416,1,0,0,https://www.coach.me/c/36407533
36499924,Drank,2015-01-09,,166,1,0,0,https://www.coach.me/c/36499924
36446918,Morning Workout,2015-01-09,,343,2,0,0,https://www.coach.me/c/36446918
36463361,Set priorities for your day,2015-01-09,,212,3,0,0,https://www.coach.me/c/36463361
36463364,Stretch in the morning,2015-01-09,,372,1,0,0,https://www.coach.me/c/36463364
36463370,Pray,2015-01-09,,576,37,0,0,https://www.coach.me/c/36463370
36463373,Read,2015-01-09,,301,3,0,0,https://www.coach.me/c/36463373
36463374,Read feedly,2015-01-09,,123,1,0,0,https://www.coach.me/c/36463374
36472360,Wash face in the morning,2015-01-09,,250,2,0,0,https://www.coach.me/c/36472360
36472379,Brush Teeth at Night,2015-01-09,,157,1,0,0,https://www.coach.me/c/36472379
36472381,2 hours or less of television,2015-01-09,,352,1,0,0,https://www.coach.me/c/36472381
36517639,Set priorities for your day,2015-01-10,,212,4,0,0,https://www.coach.me/c/36517639
36517647,Pray,2015-01-10,,576,38,0,0,https://www.coach.me/c/36517647
36517700,Eat vegetables,2015-01-10,,316,1,0,0,https://www.coach.me/c/36517700
36517718,Read,2015-01-10,,301,4,0,0,https://www.coach.me/c/36517718
36597525,2 hours or less of television,2015-01-10,,351,2,0,0,https://www.coach.me/c/36597525
36597521,Drank,2015-01-10,,166,2,0,0,https://www.coach.me/c/36597521
36537216,Brush Teeth in the Morning,2015-01-10,,221,1,0,0,https://www.coach.me/c/36537216
36537227,Laugh,2015-01-10,,329,1,0,0,https://www.coach.me/c/36537227
36537251,NoP!,2015-01-10,,416,1,0,0,https://www.coach.me/c/36537251
36638053,NoP!,2015-01-11,,416,2,0,0,https://www.coach.me/c/36638053
36638046,Read,2015-01-11,,301,5,0,0,https://www.coach.me/c/36638046
36638035,Laugh,2015-01-11,,329,2,0,0,https://www.coach.me/c/36638035
36597476,Wash face in the morning,2015-01-11,,250,1,0,0,https://www.coach.me/c/36597476
36597474,Stretch in the morning,2015-01-11,,372,1,0,0,https://www.coach.me/c/36597474
36597482,Pray,2015-01-11,,576,39,0,0,https://www.coach.me/c/36597482
36597509,2 hours or less of television,2015-01-11,,352,3,0,0,https://www.coach.me/c/36597509
36638063,Sleep at least 8 hours,2015-01-12,,273,1,0,0,https://www.coach.me/c/36638063
36720017,2 hours or less of television,2015-01-12,,352,4,0,0,https://www.coach.me/c/36720017
36720016,Brush Teeth at Night,2015-01-12,,157,1,0,0,https://www.coach.me/c/36720016
36650535,Set priorities for your day,2015-01-12,,212,1,0,0,https://www.coach.me/c/36650535
36650561,Morning Workout,2015-01-12,,343,1,0,0,https://www.coach.me/c/36650561
36650621,Pray,2015-01-12,,576,40,0,0,https://www.coach.me/c/36650621
36651222,Laugh,2015-01-12,,329,3,0,0,https://www.coach.me/c/36651222
36651229,Read,2015-01-12,,301,6,0,0,https://www.coach.me/c/36651229
36651236,Inbox Zero,2015-01-12,,27,1,0,0,https://www.coach.me/c/36651236
36677181,Eat vegetables,2015-01-12,,316,1,0,0,https://www.coach.me/c/36677181
36677185,Cook,2015-01-12,,136,1,0,0,https://www.coach.me/c/36677185
36677194,Managed my time,2015-01-12,,165,1,0,0,https://www.coach.me/c/36677194
36693188,NoP!,2015-01-12,,416,3,0,0,https://www.coach.me/c/36693188
36693198,Drank,2015-01-12,,166,1,0,0,https://www.coach.me/c/36693198
36693203,Stretch in the morning,2015-01-12,,372,2,0,0,https://www.coach.me/c/36693203
36798285,2 hours or less of television,2015-01-13,,352,5,0,0,https://www.coach.me/c/36798285
